code;name;agegroup;population_total;population_m;population_f
KS097;    Kreisfreie Städte Schwaben;33 bis unter 34;6443;3421;3022
KS097;    Kreisfreie Städte Schwaben;34 bis unter 35;6185;3236;2949
KS097;    Kreisfreie Städte Schwaben;35 bis unter 36;6355;3369;2986
KS097;    Kreisfreie Städte Schwaben;36 bis unter 37;6369;3395;2974
KS097;    Kreisfreie Städte Schwaben;37 bis unter 38;6320;3306;3014
KS097;    Kreisfreie Städte Schwaben;38 bis unter 39;6173;3247;2926
KS097;    Kreisfreie Städte Schwaben;39 bis unter 40;5792;2938;2854
KS097;    Kreisfreie Städte Schwaben;40 bis unter 41;5669;2879;2790
KS097;    Kreisfreie Städte Schwaben;41 bis unter 42;5541;2829;2712
KS097;    Kreisfreie Städte Schwaben;42 bis unter 43;5479;2821;2658
KS097;    Kreisfreie Städte Schwaben;43 bis unter 44;5386;2742;2644
KS097;    Kreisfreie Städte Schwaben;44 bis unter 45;5443;2814;2629
KS097;    Kreisfreie Städte Schwaben;45 bis unter 46;5099;2614;2485
KS097;    Kreisfreie Städte Schwaben;46 bis unter 47;5502;2805;2697
KS097;    Kreisfreie Städte Schwaben;47 bis unter 48;5887;2890;2997
KS097;    Kreisfreie Städte Schwaben;48 bis unter 49;5905;2975;2930
KS097;    Kreisfreie Städte Schwaben;49 bis unter 50;6260;3272;2988
KS097;    Kreisfreie Städte Schwaben;50 bis unter 51;6632;3398;3234
KS097;    Kreisfreie Städte Schwaben;51 bis unter 52;6561;3369;3192
KS097;    Kreisfreie Städte Schwaben;52 bis unter 53;6528;3312;3216
KS097;    Kreisfreie Städte Schwaben;53 bis unter 54;6629;3391;3238
KS097;    Kreisfreie Städte Schwaben;54 bis unter 55;6717;3472;3245
KS097;    Kreisfreie Städte Schwaben;55 bis unter 56;6547;3312;3235
KS097;    Kreisfreie Städte Schwaben;56 bis unter 57;6267;3063;3204
KS097;    Kreisfreie Städte Schwaben;57 bis unter 58;6275;3139;3136
KS097;    Kreisfreie Städte Schwaben;58 bis unter 59;6123;3033;3090
KS097;    Kreisfreie Städte Schwaben;59 bis unter 60;5791;2801;2990
KS097;    Kreisfreie Städte Schwaben;60 bis unter 61;5634;2757;2877
KS097;    Kreisfreie Städte Schwaben;61 bis unter 62;5569;2750;2819
KS097;    Kreisfreie Städte Schwaben;62 bis unter 63;5342;2572;2770
KS097;    Kreisfreie Städte Schwaben;63 bis unter 64;5063;2359;2704
KS097;    Kreisfreie Städte Schwaben;64 bis unter 65;4835;2212;2623
KS097;    Kreisfreie Städte Schwaben;65 bis unter 66;4599;2178;2421
KS097;    Kreisfreie Städte Schwaben;66 bis unter 67;4530;2062;2468
KS097;    Kreisfreie Städte Schwaben;67 bis unter 68;4506;2013;2493
KS097;    Kreisfreie Städte Schwaben;68 bis unter 69;4583;2032;2551
KS097;    Kreisfreie Städte Schwaben;69 bis unter 70;4451;2010;2441
KS097;    Kreisfreie Städte Schwaben;70 bis unter 71;4183;1876;2307
KS097;    Kreisfreie Städte Schwaben;71 bis unter 72;4322;1939;2383
KS097;    Kreisfreie Städte Schwaben;72 bis unter 73;3718;1654;2064
KS097;    Kreisfreie Städte Schwaben;73 bis unter 74;3267;1423;1844
KS097;    Kreisfreie Städte Schwaben;74 bis unter 75;4033;1821;2212
KS097;    Kreisfreie Städte Schwaben;75 bis unter 76;3956;1817;2139
KS097;    Kreisfreie Städte Schwaben;76 bis unter 77;3887;1791;2096
KS097;    Kreisfreie Städte Schwaben;77 bis unter 78;4519;1956;2563
KS097;    Kreisfreie Städte Schwaben;78 bis unter 79;4542;1939;2603
KS097;    Kreisfreie Städte Schwaben;79 bis unter 80;4360;1870;2490
KS097;    Kreisfreie Städte Schwaben;80 bis unter 81;3814;1625;2189
KS097;    Kreisfreie Städte Schwaben;81 bis unter 82;3453;1428;2025
KS097;    Kreisfreie Städte Schwaben;82 bis unter 83;3063;1221;1842
KS097;    Kreisfreie Städte Schwaben;83 bis unter 84;2788;1075;1713
KS097;    Kreisfreie Städte Schwaben;84 bis unter 85;2422;927;1495
KS097;    Kreisfreie Städte Schwaben;85 bis unter 90;8286;2921;5365
KS097;    Kreisfreie Städte Schwaben;90 bis unter 95;3727;1075;2652
KS097;    Kreisfreie Städte Schwaben;95 oder älter;1094;235;859
KS097;    Kreisfreie Städte Schwaben;Insgesamt;451772;222619;229153
09771;      Aichach-Friedberg (Lkr);unter 1;1360;721;639
09771;      Aichach-Friedberg (Lkr);1 bis unter 2;1454;738;716
09771;      Aichach-Friedberg (Lkr);2 bis unter 3;1439;721;718
09771;      Aichach-Friedberg (Lkr);3 bis unter 4;1374;707;667
09771;      Aichach-Friedberg (Lkr);4 bis unter 5;1373;699;674
09771;      Aichach-Friedberg (Lkr);5 bis unter 6;1293;642;651
09771;      Aichach-Friedberg (Lkr);6 bis unter 7;1344;695;649
09771;      Aichach-Friedberg (Lkr);7 bis unter 8;1270;630;640
09771;      Aichach-Friedberg (Lkr);8 bis unter 9;1255;621;634
09771;      Aichach-Friedberg (Lkr);9 bis unter 10;1229;644;585
09771;      Aichach-Friedberg (Lkr);10 bis unter 11;1320;677;643
09771;      Aichach-Friedberg (Lkr);11 bis unter 12;1274;624;650
09771;      Aichach-Friedberg (Lkr);12 bis unter 13;1177;607;570
09771;      Aichach-Friedberg (Lkr);13 bis unter 14;1255;675;580
09771;      Aichach-Friedberg (Lkr);14 bis unter 15;1310;657;653
09771;      Aichach-Friedberg (Lkr);15 bis unter 16;1402;709;693
09771;      Aichach-Friedberg (Lkr);16 bis unter 17;1347;698;649
09771;      Aichach-Friedberg (Lkr);17 bis unter 18;1431;725;706
09771;      Aichach-Friedberg (Lkr);18 bis unter 19;1505;806;699
09771;      Aichach-Friedberg (Lkr);19 bis unter 20;1525;777;748
09771;      Aichach-Friedberg (Lkr);20 bis unter 21;1492;778;714
09771;      Aichach-Friedberg (Lkr);21 bis unter 22;1533;826;707
09771;      Aichach-Friedberg (Lkr);22 bis unter 23;1480;780;700
09771;      Aichach-Friedberg (Lkr);23 bis unter 24;1355;723;632
09771;      Aichach-Friedberg (Lkr);24 bis unter 25;1369;724;645
09771;      Aichach-Friedberg (Lkr);25 bis unter 26;1398;771;627
09771;      Aichach-Friedberg (Lkr);26 bis unter 27;1404;715;689
09771;      Aichach-Friedberg (Lkr);27 bis unter 28;1446;773;673
09771;      Aichach-Friedberg (Lkr);28 bis unter 29;1541;830;711
09771;      Aichach-Friedberg (Lkr);29 bis unter 30;1534;821;713
09771;      Aichach-Friedberg (Lkr);30 bis unter 31;1540;772;768
09771;      Aichach-Friedberg (Lkr);31 bis unter 32;1581;807;774
09771;      Aichach-Friedberg (Lkr);32 bis unter 33;1604;822;782
09771;      Aichach-Friedberg (Lkr);33 bis unter 34;1639;791;848
09771;      Aichach-Friedberg (Lkr);34 bis unter 35;1576;817;759
09771;      Aichach-Friedberg (Lkr);35 bis unter 36;1634;815;819
09771;      Aichach-Friedberg (Lkr);36 bis unter 37;1685;831;854
09771;      Aichach-Friedberg (Lkr);37 bis unter 38;1795;891;904
09771;      Aichach-Friedberg (Lkr);38 bis unter 39;1762;883;879
09771;      Aichach-Friedberg (Lkr);39 bis unter 40;1633;809;824
09771;      Aichach-Friedberg (Lkr);40 bis unter 41;1649;833;816
09771;      Aichach-Friedberg (Lkr);41 bis unter 42;1647;858;789
09771;      Aichach-Friedberg (Lkr);42 bis unter 43;1647;818;829
09771;      Aichach-Friedberg (Lkr);43 bis unter 44;1599;822;777
09771;      Aichach-Friedberg (Lkr);44 bis unter 45;1609;836;773
09771;      Aichach-Friedberg (Lkr);45 bis unter 46;1577;790;787
09771;      Aichach-Friedberg (Lkr);46 bis unter 47;1790;896;894
09771;      Aichach-Friedberg (Lkr);47 bis unter 48;1885;931;954
09771;      Aichach-Friedberg (Lkr);48 bis unter 49;1999;1032;967
09771;      Aichach-Friedberg (Lkr);49 bis unter 50;2355;1181;1174
09771;      Aichach-Friedberg (Lkr);50 bis unter 51;2407;1228;1179
09771;      Aichach-Friedberg (Lkr);51 bis unter 52;2330;1155;1175
09771;      Aichach-Friedberg (Lkr);52 bis unter 53;2427;1234;1193
09771;      Aichach-Friedberg (Lkr);53 bis unter 54;2411;1258;1153
09771;      Aichach-Friedberg (Lkr);54 bis unter 55;2466;1266;1200
09771;      Aichach-Friedberg (Lkr);55 bis unter 56;2335;1175;1160
09771;      Aichach-Friedberg (Lkr);56 bis unter 57;2221;1091;1130
09771;      Aichach-Friedberg (Lkr);57 bis unter 58;2166;1128;1038
09771;      Aichach-Friedberg (Lkr);58 bis unter 59;2135;1086;1049
09771;      Aichach-Friedberg (Lkr);59 bis unter 60;2072;1076;996
09771;      Aichach-Friedberg (Lkr);60 bis unter 61;1859;918;941
09771;      Aichach-Friedberg (Lkr);61 bis unter 62;1870;880;990
09771;      Aichach-Friedberg (Lkr);62 bis unter 63;1721;868;853
09771;      Aichach-Friedberg (Lkr);63 bis unter 64;1476;761;715
09771;      Aichach-Friedberg (Lkr);64 bis unter 65;1521;734;787
09771;      Aichach-Friedberg (Lkr);65 bis unter 66;1487;753;734
09771;      Aichach-Friedberg (Lkr);66 bis unter 67;1500;714;786
09771;      Aichach-Friedberg (Lkr);67 bis unter 68;1434;699;735
09771;      Aichach-Friedberg (Lkr);68 bis unter 69;1385;682;703
09771;      Aichach-Friedberg (Lkr);69 bis unter 70;1387;683;704
09771;      Aichach-Friedberg (Lkr);70 bis unter 71;1281;621;660
09771;      Aichach-Friedberg (Lkr);71 bis unter 72;1237;592;645
09771;      Aichach-Friedberg (Lkr);72 bis unter 73;1101;515;586
09771;      Aichach-Friedberg (Lkr);73 bis unter 74;889;429;460
09771;      Aichach-Friedberg (Lkr);74 bis unter 75;1152;541;611
09771;      Aichach-Friedberg (Lkr);75 bis unter 76;1144;545;599
09771;      Aichach-Friedberg (Lkr);76 bis unter 77;1107;534;573
09771;      Aichach-Friedberg (Lkr);77 bis unter 78;1298;591;707
09771;      Aichach-Friedberg (Lkr);78 bis unter 79;1366;640;726
09771;      Aichach-Friedberg (Lkr);79 bis unter 80;1321;595;726
09771;      Aichach-Friedberg (Lkr);80 bis unter 81;1121;477;644
09771;      Aichach-Friedberg (Lkr);81 bis unter 82;972;439;533
09771;      Aichach-Friedberg (Lkr);82 bis unter 83;860;361;499
09771;      Aichach-Friedberg (Lkr);83 bis unter 84;740;322;418
09771;      Aichach-Friedberg (Lkr);84 bis unter 85;647;253;394
09771;      Aichach-Friedberg (Lkr);85 bis unter 90;2095;775;1320
09771;      Aichach-Friedberg (Lkr);90 bis unter 95;786;250;536
09771;      Aichach-Friedberg (Lkr);95 oder älter;174;33;141
09771;      Aichach-Friedberg (Lkr);Insgesamt;133596;66651;66945
09772;      Augsburg (Lkr);unter 1;2513;1275;1238
09772;      Augsburg (Lkr);1 bis unter 2;2642;1320;1322
09772;      Augsburg (Lkr);2 bis unter 3;2622;1359;1263
09772;      Augsburg (Lkr);3 bis unter 4;2546;1325;1221
09772;      Augsburg (Lkr);4 bis unter 5;2468;1255;1213
09772;      Augsburg (Lkr);5 bis unter 6;2454;1243;1211
09772;      Augsburg (Lkr);6 bis unter 7;2459;1310;1149
09772;      Augsburg (Lkr);7 bis unter 8;2302;1157;1145
09772;      Augsburg (Lkr);8 bis unter 9;2315;1164;1151
09772;      Augsburg (Lkr);9 bis unter 10;2285;1215;1070
09772;      Augsburg (Lkr);10 bis unter 11;2421;1216;1205
09772;      Augsburg (Lkr);11 bis unter 12;2325;1205;1120
09772;      Augsburg (Lkr);12 bis unter 13;2323;1220;1103
09772;      Augsburg (Lkr);13 bis unter 14;2312;1202;1110
09772;      Augsburg (Lkr);14 bis unter 15;2462;1244;1218
09772;      Augsburg (Lkr);15 bis unter 16;2494;1278;1216
09772;      Augsburg (Lkr);16 bis unter 17;2550;1291;1259
09772;      Augsburg (Lkr);17 bis unter 18;2680;1377;1303
09772;      Augsburg (Lkr);18 bis unter 19;2712;1441;1271
09772;      Augsburg (Lkr);19 bis unter 20;2782;1523;1259
09772;      Augsburg (Lkr);20 bis unter 21;2770;1471;1299
09772;      Augsburg (Lkr);21 bis unter 22;2805;1437;1368
09772;      Augsburg (Lkr);22 bis unter 23;2673;1412;1261
09772;      Augsburg (Lkr);23 bis unter 24;2620;1488;1132
09772;      Augsburg (Lkr);24 bis unter 25;2550;1348;1202
09772;      Augsburg (Lkr);25 bis unter 26;2724;1451;1273
09772;      Augsburg (Lkr);26 bis unter 27;2689;1383;1306
09772;      Augsburg (Lkr);27 bis unter 28;2744;1435;1309
09772;      Augsburg (Lkr);28 bis unter 29;2925;1509;1416
09772;      Augsburg (Lkr);29 bis unter 30;2894;1525;1369
09772;      Augsburg (Lkr);30 bis unter 31;3034;1577;1457
09772;      Augsburg (Lkr);31 bis unter 32;2848;1412;1436
09772;      Augsburg (Lkr);32 bis unter 33;3101;1540;1561
09772;      Augsburg (Lkr);33 bis unter 34;2928;1511;1417
09772;      Augsburg (Lkr);34 bis unter 35;2998;1487;1511
09772;      Augsburg (Lkr);35 bis unter 36;3012;1542;1470
09772;      Augsburg (Lkr);36 bis unter 37;3166;1590;1576
09772;      Augsburg (Lkr);37 bis unter 38;3232;1575;1657
09772;      Augsburg (Lkr);38 bis unter 39;3324;1757;1567
09772;      Augsburg (Lkr);39 bis unter 40;3024;1492;1532
09772;      Augsburg (Lkr);40 bis unter 41;2975;1503;1472
09772;      Augsburg (Lkr);41 bis unter 42;3128;1546;1582
09772;      Augsburg (Lkr);42 bis unter 43;3109;1573;1536
09772;      Augsburg (Lkr);43 bis unter 44;3036;1488;1548
09772;      Augsburg (Lkr);44 bis unter 45;3044;1491;1553
09772;      Augsburg (Lkr);45 bis unter 46;2977;1514;1463
09772;      Augsburg (Lkr);46 bis unter 47;3363;1721;1642
09772;      Augsburg (Lkr);47 bis unter 48;3544;1785;1759
09772;      Augsburg (Lkr);48 bis unter 49;3756;1898;1858
09772;      Augsburg (Lkr);49 bis unter 50;4078;2034;2044
09772;      Augsburg (Lkr);50 bis unter 51;4371;2131;2240
09772;      Augsburg (Lkr);51 bis unter 52;4473;2276;2197
09772;      Augsburg (Lkr);52 bis unter 53;4511;2238;2273
09772;      Augsburg (Lkr);53 bis unter 54;4461;2284;2177
09772;      Augsburg (Lkr);54 bis unter 55;4494;2239;2255
09772;      Augsburg (Lkr);55 bis unter 56;4450;2247;2203
09772;      Augsburg (Lkr);56 bis unter 57;4217;2126;2091
09772;      Augsburg (Lkr);57 bis unter 58;4073;2042;2031
09772;      Augsburg (Lkr);58 bis unter 59;3946;2007;1939
09772;      Augsburg (Lkr);59 bis unter 60;3707;1879;1828
09772;      Augsburg (Lkr);60 bis unter 61;3629;1808;1821
09772;      Augsburg (Lkr);61 bis unter 62;3498;1746;1752
09772;      Augsburg (Lkr);62 bis unter 63;3257;1599;1658
09772;      Augsburg (Lkr);63 bis unter 64;3123;1522;1601
09772;      Augsburg (Lkr);64 bis unter 65;3028;1463;1565
09772;      Augsburg (Lkr);65 bis unter 66;2882;1421;1461
09772;      Augsburg (Lkr);66 bis unter 67;2836;1344;1492
09772;      Augsburg (Lkr);67 bis unter 68;2757;1287;1470
09772;      Augsburg (Lkr);68 bis unter 69;2646;1269;1377
09772;      Augsburg (Lkr);69 bis unter 70;2708;1296;1412
09772;      Augsburg (Lkr);70 bis unter 71;2429;1123;1306
09772;      Augsburg (Lkr);71 bis unter 72;2474;1224;1250
09772;      Augsburg (Lkr);72 bis unter 73;2213;1071;1142
09772;      Augsburg (Lkr);73 bis unter 74;1805;853;952
09772;      Augsburg (Lkr);74 bis unter 75;2206;1051;1155
09772;      Augsburg (Lkr);75 bis unter 76;2233;1030;1203
09772;      Augsburg (Lkr);76 bis unter 77;2139;1024;1115
09772;      Augsburg (Lkr);77 bis unter 78;2646;1206;1440
09772;      Augsburg (Lkr);78 bis unter 79;2603;1163;1440
09772;      Augsburg (Lkr);79 bis unter 80;2438;1091;1347
09772;      Augsburg (Lkr);80 bis unter 81;2059;964;1095
09772;      Augsburg (Lkr);81 bis unter 82;1795;767;1028
09772;      Augsburg (Lkr);82 bis unter 83;1628;683;945
09772;      Augsburg (Lkr);83 bis unter 84;1484;572;912
09772;      Augsburg (Lkr);84 bis unter 85;1236;516;720
09772;      Augsburg (Lkr);85 bis unter 90;4177;1499;2678
09772;      Augsburg (Lkr);90 bis unter 95;1737;541;1196
09772;      Augsburg (Lkr);95 oder älter;427;90;337
09772;      Augsburg (Lkr);Insgesamt;251534;124807;126727
09773;      Dillingen a.d.Donau (Lkr);unter 1;902;460;442
09773;      Dillingen a.d.Donau (Lkr);1 bis unter 2;914;457;457
09773;      Dillingen a.d.Donau (Lkr);2 bis unter 3;925;497;428
09773;      Dillingen a.d.Donau (Lkr);3 bis unter 4;922;464;458
09773;      Dillingen a.d.Donau (Lkr);4 bis unter 5;883;459;424
09773;      Dillingen a.d.Donau (Lkr);5 bis unter 6;841;441;400
09773;      Dillingen a.d.Donau (Lkr);6 bis unter 7;853;433;420
09773;      Dillingen a.d.Donau (Lkr);7 bis unter 8;868;463;405
09773;      Dillingen a.d.Donau (Lkr);8 bis unter 9;858;439;419
09773;      Dillingen a.d.Donau (Lkr);9 bis unter 10;920;471;449
09773;      Dillingen a.d.Donau (Lkr);10 bis unter 11;862;437;425
09773;      Dillingen a.d.Donau (Lkr);11 bis unter 12;852;425;427
09773;      Dillingen a.d.Donau (Lkr);12 bis unter 13;899;456;443
09773;      Dillingen a.d.Donau (Lkr);13 bis unter 14;936;475;461
09773;      Dillingen a.d.Donau (Lkr);14 bis unter 15;948;498;450
09773;      Dillingen a.d.Donau (Lkr);15 bis unter 16;992;497;495
09773;      Dillingen a.d.Donau (Lkr);16 bis unter 17;1021;533;488
09773;      Dillingen a.d.Donau (Lkr);17 bis unter 18;1007;522;485
09773;      Dillingen a.d.Donau (Lkr);18 bis unter 19;1062;546;516
09773;      Dillingen a.d.Donau (Lkr);19 bis unter 20;1173;623;550
09773;      Dillingen a.d.Donau (Lkr);20 bis unter 21;1058;563;495
09773;      Dillingen a.d.Donau (Lkr);21 bis unter 22;1107;617;490
09773;      Dillingen a.d.Donau (Lkr);22 bis unter 23;1092;588;504
09773;      Dillingen a.d.Donau (Lkr);23 bis unter 24;1151;615;536
09773;      Dillingen a.d.Donau (Lkr);24 bis unter 25;1076;564;512
09773;      Dillingen a.d.Donau (Lkr);25 bis unter 26;1123;595;528
09773;      Dillingen a.d.Donau (Lkr);26 bis unter 27;1193;613;580
09773;      Dillingen a.d.Donau (Lkr);27 bis unter 28;1156;634;522
09773;      Dillingen a.d.Donau (Lkr);28 bis unter 29;1178;626;552
09773;      Dillingen a.d.Donau (Lkr);29 bis unter 30;1161;616;545
09773;      Dillingen a.d.Donau (Lkr);30 bis unter 31;1230;621;609
09773;      Dillingen a.d.Donau (Lkr);31 bis unter 32;1200;677;523
09773;      Dillingen a.d.Donau (Lkr);32 bis unter 33;1116;584;532
09773;      Dillingen a.d.Donau (Lkr);33 bis unter 34;1080;557;523
09773;      Dillingen a.d.Donau (Lkr);34 bis unter 35;1145;594;551
09773;      Dillingen a.d.Donau (Lkr);35 bis unter 36;1087;561;526
09773;      Dillingen a.d.Donau (Lkr);36 bis unter 37;1157;615;542
09773;      Dillingen a.d.Donau (Lkr);37 bis unter 38;1161;600;561
09773;      Dillingen a.d.Donau (Lkr);38 bis unter 39;1174;600;574
09773;      Dillingen a.d.Donau (Lkr);39 bis unter 40;1062;542;520
09773;      Dillingen a.d.Donau (Lkr);40 bis unter 41;1143;585;558
09773;      Dillingen a.d.Donau (Lkr);41 bis unter 42;1160;562;598
09773;      Dillingen a.d.Donau (Lkr);42 bis unter 43;1131;571;560
09773;      Dillingen a.d.Donau (Lkr);43 bis unter 44;1168;606;562
09773;      Dillingen a.d.Donau (Lkr);44 bis unter 45;1137;591;546
09773;      Dillingen a.d.Donau (Lkr);45 bis unter 46;1182;578;604
09773;      Dillingen a.d.Donau (Lkr);46 bis unter 47;1275;632;643
09773;      Dillingen a.d.Donau (Lkr);47 bis unter 48;1329;686;643
09773;      Dillingen a.d.Donau (Lkr);48 bis unter 49;1420;726;694
09773;      Dillingen a.d.Donau (Lkr);49 bis unter 50;1575;818;757
09773;      Dillingen a.d.Donau (Lkr);50 bis unter 51;1639;853;786
09773;      Dillingen a.d.Donau (Lkr);51 bis unter 52;1602;800;802
09773;      Dillingen a.d.Donau (Lkr);52 bis unter 53;1661;806;855
09773;      Dillingen a.d.Donau (Lkr);53 bis unter 54;1709;874;835
09773;      Dillingen a.d.Donau (Lkr);54 bis unter 55;1613;848;765
09773;      Dillingen a.d.Donau (Lkr);55 bis unter 56;1676;847;829
09773;      Dillingen a.d.Donau (Lkr);56 bis unter 57;1638;826;812
09773;      Dillingen a.d.Donau (Lkr);57 bis unter 58;1595;805;790
09773;      Dillingen a.d.Donau (Lkr);58 bis unter 59;1559;781;778
09773;      Dillingen a.d.Donau (Lkr);59 bis unter 60;1457;746;711
09773;      Dillingen a.d.Donau (Lkr);60 bis unter 61;1483;724;759
09773;      Dillingen a.d.Donau (Lkr);61 bis unter 62;1362;682;680
09773;      Dillingen a.d.Donau (Lkr);62 bis unter 63;1356;684;672
09773;      Dillingen a.d.Donau (Lkr);63 bis unter 64;1290;647;643
09773;      Dillingen a.d.Donau (Lkr);64 bis unter 65;1181;601;580
09773;      Dillingen a.d.Donau (Lkr);65 bis unter 66;1157;543;614
09773;      Dillingen a.d.Donau (Lkr);66 bis unter 67;1122;536;586
09773;      Dillingen a.d.Donau (Lkr);67 bis unter 68;1056;532;524
09773;      Dillingen a.d.Donau (Lkr);68 bis unter 69;1063;541;522
09773;      Dillingen a.d.Donau (Lkr);69 bis unter 70;1038;501;537
09773;      Dillingen a.d.Donau (Lkr);70 bis unter 71;995;502;493
09773;      Dillingen a.d.Donau (Lkr);71 bis unter 72;871;419;452
09773;      Dillingen a.d.Donau (Lkr);72 bis unter 73;762;345;417
09773;      Dillingen a.d.Donau (Lkr);73 bis unter 74;599;267;332
09773;      Dillingen a.d.Donau (Lkr);74 bis unter 75;723;366;357
09773;      Dillingen a.d.Donau (Lkr);75 bis unter 76;760;343;417
09773;      Dillingen a.d.Donau (Lkr);76 bis unter 77;757;352;405
09773;      Dillingen a.d.Donau (Lkr);77 bis unter 78;850;438;412
09773;      Dillingen a.d.Donau (Lkr);78 bis unter 79;887;418;469
09773;      Dillingen a.d.Donau (Lkr);79 bis unter 80;934;422;512
