code;name;nationality;agegroup;population_total;population_m;population_f
094;  Oberfranken;Deutsche;15 bis unter 18;27739;14242;13497
094;  Oberfranken;Deutsche;18 bis unter 25;74154;38475;35679
094;  Oberfranken;Deutsche;25 bis unter 30;56278;29335;26943
094;  Oberfranken;Deutsche;30 bis unter 40;109719;55691;54028
094;  Oberfranken;Deutsche;40 bis unter 50;119141;58945;60196
094;  Oberfranken;Deutsche;50 bis unter 65;246686;123190;123496
094;  Oberfranken;Deutsche;65 oder älter;232155;100811;131344
094;  Oberfranken;Deutsche;Insgesamt;987641;482590;505051
094;  Oberfranken;Ausländer;unter 6;5371;2743;2628
094;  Oberfranken;Ausländer;6 bis unter 15;6067;3202;2865
094;  Oberfranken;Ausländer;15 bis unter 18;1877;1099;778
094;  Oberfranken;Ausländer;18 bis unter 25;10198;6011;4187
094;  Oberfranken;Ausländer;25 bis unter 30;8722;4899;3823
094;  Oberfranken;Ausländer;30 bis unter 40;15748;8588;7160
094;  Oberfranken;Ausländer;40 bis unter 50;13586;7073;6513
094;  Oberfranken;Ausländer;50 bis unter 65;11771;6341;5430
094;  Oberfranken;Ausländer;65 oder älter;6501;3217;3284
094;  Oberfranken;Ausländer;Insgesamt;79841;43173;36668
09561;      Ansbach (Krfr.St);Insgesamt;unter 6;2471;1243;1228
09561;      Ansbach (Krfr.St);Insgesamt;6 bis unter 15;3267;1650;1617
09561;      Ansbach (Krfr.St);Insgesamt;15 bis unter 18;1153;598;555
09561;      Ansbach (Krfr.St);Insgesamt;18 bis unter 25;3487;1788;1699
09561;      Ansbach (Krfr.St);Insgesamt;25 bis unter 30;2927;1454;1473
09561;      Ansbach (Krfr.St);Insgesamt;30 bis unter 40;5248;2670;2578
09561;      Ansbach (Krfr.St);Insgesamt;40 bis unter 50;5092;2445;2647
09561;      Ansbach (Krfr.St);Insgesamt;50 bis unter 65;9317;4485;4832
09561;      Ansbach (Krfr.St);Insgesamt;65 oder älter;8885;3715;5170
09561;      Ansbach (Krfr.St);Insgesamt;Insgesamt;41847;20048;21799
09561;      Ansbach (Krfr.St);Deutsche;unter 6;1900;963;937
09561;      Ansbach (Krfr.St);Deutsche;6 bis unter 15;2731;1359;1372
09561;      Ansbach (Krfr.St);Deutsche;15 bis unter 18;999;517;482
09561;      Ansbach (Krfr.St);Deutsche;18 bis unter 25;2763;1388;1375
09561;      Ansbach (Krfr.St);Deutsche;25 bis unter 30;2287;1104;1183
09561;      Ansbach (Krfr.St);Deutsche;30 bis unter 40;4175;2107;2068
09561;      Ansbach (Krfr.St);Deutsche;40 bis unter 50;4092;1972;2120
09561;      Ansbach (Krfr.St);Deutsche;50 bis unter 65;8441;4048;4393
09561;      Ansbach (Krfr.St);Deutsche;65 oder älter;8530;3566;4964
09561;      Ansbach (Krfr.St);Deutsche;Insgesamt;35918;17024;18894
09561;      Ansbach (Krfr.St);Ausländer;unter 6;571;280;291
09561;      Ansbach (Krfr.St);Ausländer;6 bis unter 15;536;291;245
09561;      Ansbach (Krfr.St);Ausländer;15 bis unter 18;154;81;73
09561;      Ansbach (Krfr.St);Ausländer;18 bis unter 25;724;400;324
09561;      Ansbach (Krfr.St);Ausländer;25 bis unter 30;640;350;290
09561;      Ansbach (Krfr.St);Ausländer;30 bis unter 40;1073;563;510
09561;      Ansbach (Krfr.St);Ausländer;40 bis unter 50;1000;473;527
09561;      Ansbach (Krfr.St);Ausländer;50 bis unter 65;876;437;439
09561;      Ansbach (Krfr.St);Ausländer;65 oder älter;355;149;206
09561;      Ansbach (Krfr.St);Ausländer;Insgesamt;5929;3024;2905
09562;      Erlangen (Krfr.St);Insgesamt;unter 6;6500;3315;3185
09562;      Erlangen (Krfr.St);Insgesamt;6 bis unter 15;8393;4374;4019
09562;      Erlangen (Krfr.St);Insgesamt;15 bis unter 18;2784;1451;1333
09562;      Erlangen (Krfr.St);Insgesamt;18 bis unter 25;11809;5948;5861
09562;      Erlangen (Krfr.St);Insgesamt;25 bis unter 30;11303;6108;5195
09562;      Erlangen (Krfr.St);Insgesamt;30 bis unter 40;16994;9003;7991
09562;      Erlangen (Krfr.St);Insgesamt;40 bis unter 50;13080;6594;6486
09562;      Erlangen (Krfr.St);Insgesamt;50 bis unter 65;21314;10614;10700
09562;      Erlangen (Krfr.St);Insgesamt;65 oder älter;19785;8457;11328
09562;      Erlangen (Krfr.St);Insgesamt;Insgesamt;111962;55864;56098
09562;      Erlangen (Krfr.St);Deutsche;unter 6;5308;2683;2625
09562;      Erlangen (Krfr.St);Deutsche;6 bis unter 15;7027;3624;3403
09562;      Erlangen (Krfr.St);Deutsche;15 bis unter 18;2432;1254;1178
09562;      Erlangen (Krfr.St);Deutsche;18 bis unter 25;8997;4419;4578
09562;      Erlangen (Krfr.St);Deutsche;25 bis unter 30;8065;4292;3773
09562;      Erlangen (Krfr.St);Deutsche;30 bis unter 40;12569;6770;5799
09562;      Erlangen (Krfr.St);Deutsche;40 bis unter 50;10082;5139;4943
09562;      Erlangen (Krfr.St);Deutsche;50 bis unter 65;18870;9359;9511
09562;      Erlangen (Krfr.St);Deutsche;65 oder älter;18310;7735;10575
09562;      Erlangen (Krfr.St);Deutsche;Insgesamt;91660;45275;46385
09562;      Erlangen (Krfr.St);Ausländer;unter 6;1192;632;560
09562;      Erlangen (Krfr.St);Ausländer;6 bis unter 15;1366;750;616
09562;      Erlangen (Krfr.St);Ausländer;15 bis unter 18;352;197;155
09562;      Erlangen (Krfr.St);Ausländer;18 bis unter 25;2812;1529;1283
09562;      Erlangen (Krfr.St);Ausländer;25 bis unter 30;3238;1816;1422
09562;      Erlangen (Krfr.St);Ausländer;30 bis unter 40;4425;2233;2192
09562;      Erlangen (Krfr.St);Ausländer;40 bis unter 50;2998;1455;1543
09562;      Erlangen (Krfr.St);Ausländer;50 bis unter 65;2444;1255;1189
09562;      Erlangen (Krfr.St);Ausländer;65 oder älter;1475;722;753
09562;      Erlangen (Krfr.St);Ausländer;Insgesamt;20302;10589;9713
09563;      Fürth (Krfr.St);Insgesamt;unter 6;7732;3963;3769
09563;      Fürth (Krfr.St);Insgesamt;6 bis unter 15;9523;5005;4518
09563;      Fürth (Krfr.St);Insgesamt;15 bis unter 18;3358;1765;1593
09563;      Fürth (Krfr.St);Insgesamt;18 bis unter 25;10120;5265;4855
09563;      Fürth (Krfr.St);Insgesamt;25 bis unter 30;9017;4676;4341
09563;      Fürth (Krfr.St);Insgesamt;30 bis unter 40;18838;9471;9367
09563;      Fürth (Krfr.St);Insgesamt;40 bis unter 50;17424;8575;8849
09563;      Fürth (Krfr.St);Insgesamt;50 bis unter 65;28350;14050;14300
09563;      Fürth (Krfr.St);Insgesamt;65 oder älter;23386;9833;13553
09563;      Fürth (Krfr.St);Insgesamt;Insgesamt;127748;62603;65145
09563;      Fürth (Krfr.St);Deutsche;unter 6;6504;3320;3184
09563;      Fürth (Krfr.St);Deutsche;6 bis unter 15;8043;4233;3810
09563;      Fürth (Krfr.St);Deutsche;15 bis unter 18;2725;1443;1282
09563;      Fürth (Krfr.St);Deutsche;18 bis unter 25;7355;3734;3621
09563;      Fürth (Krfr.St);Deutsche;25 bis unter 30;6577;3300;3277
09563;      Fürth (Krfr.St);Deutsche;30 bis unter 40;13825;6847;6978
09563;      Fürth (Krfr.St);Deutsche;40 bis unter 50;12762;6300;6462
09563;      Fürth (Krfr.St);Deutsche;50 bis unter 65;24123;11781;12342
09563;      Fürth (Krfr.St);Deutsche;65 oder älter;21200;8862;12338
09563;      Fürth (Krfr.St);Deutsche;Insgesamt;103114;49820;53294
09563;      Fürth (Krfr.St);Ausländer;unter 6;1228;643;585
09563;      Fürth (Krfr.St);Ausländer;6 bis unter 15;1480;772;708
09563;      Fürth (Krfr.St);Ausländer;15 bis unter 18;633;322;311
09563;      Fürth (Krfr.St);Ausländer;18 bis unter 25;2765;1531;1234
09563;      Fürth (Krfr.St);Ausländer;25 bis unter 30;2440;1376;1064
09563;      Fürth (Krfr.St);Ausländer;30 bis unter 40;5013;2624;2389
09563;      Fürth (Krfr.St);Ausländer;40 bis unter 50;4662;2275;2387
09563;      Fürth (Krfr.St);Ausländer;50 bis unter 65;4227;2269;1958
09563;      Fürth (Krfr.St);Ausländer;65 oder älter;2186;971;1215
09563;      Fürth (Krfr.St);Ausländer;Insgesamt;24634;12783;11851
09564;      Nürnberg (Krfr.St);Insgesamt;unter 6;30410;15649;14761
09564;      Nürnberg (Krfr.St);Insgesamt;6 bis unter 15;39165;20129;19036
09564;      Nürnberg (Krfr.St);Insgesamt;15 bis unter 18;12924;6765;6159
09564;      Nürnberg (Krfr.St);Insgesamt;18 bis unter 25;42685;21607;21078
09564;      Nürnberg (Krfr.St);Insgesamt;25 bis unter 30;41736;21060;20676
09564;      Nürnberg (Krfr.St);Insgesamt;30 bis unter 40;76763;39048;37715
09564;      Nürnberg (Krfr.St);Insgesamt;40 bis unter 50;67110;33438;33672
09564;      Nürnberg (Krfr.St);Insgesamt;50 bis unter 65;103519;51462;52057
09564;      Nürnberg (Krfr.St);Insgesamt;65 oder älter;104053;43649;60404
09564;      Nürnberg (Krfr.St);Insgesamt;Insgesamt;518365;252807;265558
09564;      Nürnberg (Krfr.St);Deutsche;unter 6;24099;12380;11719
09564;      Nürnberg (Krfr.St);Deutsche;6 bis unter 15;31302;16025;15277
09564;      Nürnberg (Krfr.St);Deutsche;15 bis unter 18;10413;5408;5005
09564;      Nürnberg (Krfr.St);Deutsche;18 bis unter 25;30256;14754;15502
09564;      Nürnberg (Krfr.St);Deutsche;25 bis unter 30;29152;14454;14698
09564;      Nürnberg (Krfr.St);Deutsche;30 bis unter 40;52743;26675;26068
09564;      Nürnberg (Krfr.St);Deutsche;40 bis unter 50;46036;23005;23031
09564;      Nürnberg (Krfr.St);Deutsche;50 bis unter 65;84608;41887;42721
09564;      Nürnberg (Krfr.St);Deutsche;65 oder älter;91921;38027;53894
09564;      Nürnberg (Krfr.St);Deutsche;Insgesamt;400530;192615;207915
09564;      Nürnberg (Krfr.St);Ausländer;unter 6;6311;3269;3042
09564;      Nürnberg (Krfr.St);Ausländer;6 bis unter 15;7863;4104;3759
09564;      Nürnberg (Krfr.St);Ausländer;15 bis unter 18;2511;1357;1154
09564;      Nürnberg (Krfr.St);Ausländer;18 bis unter 25;12429;6853;5576
09564;      Nürnberg (Krfr.St);Ausländer;25 bis unter 30;12584;6606;5978
09564;      Nürnberg (Krfr.St);Ausländer;30 bis unter 40;24020;12373;11647
09564;      Nürnberg (Krfr.St);Ausländer;40 bis unter 50;21074;10433;10641
09564;      Nürnberg (Krfr.St);Ausländer;50 bis unter 65;18911;9575;9336
09564;      Nürnberg (Krfr.St);Ausländer;65 oder älter;12132;5622;6510
09564;      Nürnberg (Krfr.St);Ausländer;Insgesamt;117835;60192;57643
09565;      Schwabach (Krfr.St);Insgesamt;unter 6;2387;1209;1178
09565;      Schwabach (Krfr.St);Insgesamt;6 bis unter 15;3363;1721;1642
09565;      Schwabach (Krfr.St);Insgesamt;15 bis unter 18;1163;600;563
09565;      Schwabach (Krfr.St);Insgesamt;18 bis unter 25;2997;1642;1355
09565;      Schwabach (Krfr.St);Insgesamt;25 bis unter 30;2313;1132;1181
09565;      Schwabach (Krfr.St);Insgesamt;30 bis unter 40;4912;2461;2451
09565;      Schwabach (Krfr.St);Insgesamt;40 bis unter 50;5280;2584;2696
09565;      Schwabach (Krfr.St);Insgesamt;50 bis unter 65;9479;4764;4715
09565;      Schwabach (Krfr.St);Insgesamt;65 oder älter;8898;3782;5116
09565;      Schwabach (Krfr.St);Insgesamt;Insgesamt;40792;19895;20897
09565;      Schwabach (Krfr.St);Deutsche;unter 6;2069;1045;1024
09565;      Schwabach (Krfr.St);Deutsche;6 bis unter 15;2974;1524;1450
09565;      Schwabach (Krfr.St);Deutsche;15 bis unter 18;1042;535;507
09565;      Schwabach (Krfr.St);Deutsche;18 bis unter 25;2494;1340;1154
09565;      Schwabach (Krfr.St);Deutsche;25 bis unter 30;1811;877;934
09565;      Schwabach (Krfr.St);Deutsche;30 bis unter 40;3881;1900;1981
09565;      Schwabach (Krfr.St);Deutsche;40 bis unter 50;4324;2096;2228
09565;      Schwabach (Krfr.St);Deutsche;50 bis unter 65;8608;4294;4314
09565;      Schwabach (Krfr.St);Deutsche;65 oder älter;8489;3583;4906
09565;      Schwabach (Krfr.St);Deutsche;Insgesamt;35692;17194;18498
09565;      Schwabach (Krfr.St);Ausländer;unter 6;318;164;154
09565;      Schwabach (Krfr.St);Ausländer;6 bis unter 15;389;197;192
09565;      Schwabach (Krfr.St);Ausländer;15 bis unter 18;121;65;56
09565;      Schwabach (Krfr.St);Ausländer;18 bis unter 25;503;302;201
09565;      Schwabach (Krfr.St);Ausländer;25 bis unter 30;502;255;247
09565;      Schwabach (Krfr.St);Ausländer;30 bis unter 40;1031;561;470
09565;      Schwabach (Krfr.St);Ausländer;40 bis unter 50;956;488;468
09565;      Schwabach (Krfr.St);Ausländer;50 bis unter 65;871;470;401
09565;      Schwabach (Krfr.St);Ausländer;65 oder älter;409;199;210
09565;      Schwabach (Krfr.St);Ausländer;Insgesamt;5100;2701;2399
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;unter 6;49500;25379;24121
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;6 bis unter 15;63711;32879;30832
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;15 bis unter 18;21382;11179;10203
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;18 bis unter 25;71098;36250;34848
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;25 bis unter 30;67296;34430;32866
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;30 bis unter 40;122755;62653;60102
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;40 bis unter 50;107986;53636;54350
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;50 bis unter 65;171979;85375;86604
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;65 oder älter;165007;69436;95571
KS095;    Kreisfreie Städte Mittelfranken;Insgesamt;Insgesamt;840714;411217;429497
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;unter 6;39880;20391;19489
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;6 bis unter 15;52077;26765;25312
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;15 bis unter 18;17611;9157;8454
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;18 bis unter 25;51865;25635;26230
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;25 bis unter 30;47892;24027;23865
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;30 bis unter 40;87193;44299;42894
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;40 bis unter 50;77296;38512;38784
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;50 bis unter 65;144650;71369;73281
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;65 oder älter;148450;61773;86677
KS095;    Kreisfreie Städte Mittelfranken;Deutsche;Insgesamt;666914;321928;344986
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;unter 6;9620;4988;4632
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;6 bis unter 15;11634;6114;5520
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;15 bis unter 18;3771;2022;1749
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;18 bis unter 25;19233;10615;8618
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;25 bis unter 30;19404;10403;9001
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;30 bis unter 40;35562;18354;17208
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;40 bis unter 50;30690;15124;15566
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;50 bis unter 65;27329;14006;13323
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;65 oder älter;16557;7663;8894
KS095;    Kreisfreie Städte Mittelfranken;Ausländer;Insgesamt;173800;89289;84511
09571;      Ansbach (Lkr);Insgesamt;unter 6;10454;5363;5091
09571;      Ansbach (Lkr);Insgesamt;6 bis unter 15;15253;7891;7362
09571;      Ansbach (Lkr);Insgesamt;15 bis unter 18;5584;2924;2660
09571;      Ansbach (Lkr);Insgesamt;18 bis unter 25;14783;7981;6802
09571;      Ansbach (Lkr);Insgesamt;25 bis unter 30;10932;5814;5118
09571;      Ansbach (Lkr);Insgesamt;30 bis unter 40;22286;11509;10777
09571;      Ansbach (Lkr);Insgesamt;40 bis unter 50;23622;11948;11674
09571;      Ansbach (Lkr);Insgesamt;50 bis unter 65;44186;22386;21800
09571;      Ansbach (Lkr);Insgesamt;65 oder älter;36849;16634;20215
09571;      Ansbach (Lkr);Insgesamt;Insgesamt;183949;92450;91499
09571;      Ansbach (Lkr);Deutsche;unter 6;9512;4888;4624
09571;      Ansbach (Lkr);Deutsche;6 bis unter 15;13931;7187;6744
09571;      Ansbach (Lkr);Deutsche;15 bis unter 18;5185;2698;2487
09571;      Ansbach (Lkr);Deutsche;18 bis unter 25;12969;6866;6103
09571;      Ansbach (Lkr);Deutsche;25 bis unter 30;9300;4850;4450
09571;      Ansbach (Lkr);Deutsche;30 bis unter 40;19082;9652;9430
09571;      Ansbach (Lkr);Deutsche;40 bis unter 50;20517;10208;10309
09571;      Ansbach (Lkr);Deutsche;50 bis unter 65;41773;20990;20783
09571;      Ansbach (Lkr);Deutsche;65 oder älter;36018;16236;19782
09571;      Ansbach (Lkr);Deutsche;Insgesamt;168287;83575;84712
09571;      Ansbach (Lkr);Ausländer;unter 6;942;475;467
09571;      Ansbach (Lkr);Ausländer;6 bis unter 15;1322;704;618
09571;      Ansbach (Lkr);Ausländer;15 bis unter 18;399;226;173
09571;      Ansbach (Lkr);Ausländer;18 bis unter 25;1814;1115;699
09571;      Ansbach (Lkr);Ausländer;25 bis unter 30;1632;964;668
09571;      Ansbach (Lkr);Ausländer;30 bis unter 40;3204;1857;1347
09571;      Ansbach (Lkr);Ausländer;40 bis unter 50;3105;1740;1365
09571;      Ansbach (Lkr);Ausländer;50 bis unter 65;2413;1396;1017
09571;      Ansbach (Lkr);Ausländer;65 oder älter;831;398;433
09571;      Ansbach (Lkr);Ausländer;Insgesamt;15662;8875;6787
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;unter 6;8252;4262;3990
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;6 bis unter 15;11731;6048;5683
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;15 bis unter 18;4032;2043;1989
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;18 bis unter 25;9697;5156;4541
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;25 bis unter 30;7045;3685;3360
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;30 bis unter 40;17100;8480;8620
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;40 bis unter 50;18013;8978;9035
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;50 bis unter 65;32615;16244;16371
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;65 oder älter;27786;12867;14919
09572;      Erlangen-Höchstadt (Lkr);Insgesamt;Insgesamt;136271;67763;68508
09572;      Erlangen-Höchstadt (Lkr);Deutsche;unter 6;7442;3826;3616
09572;      Erlangen-Höchstadt (Lkr);Deutsche;6 bis unter 15;10763;5562;5201
09572;      Erlangen-Höchstadt (Lkr);Deutsche;15 bis unter 18;3787;1926;1861
09572;      Erlangen-Höchstadt (Lkr);Deutsche;18 bis unter 25;8644;4515;4129
09572;      Erlangen-Höchstadt (Lkr);Deutsche;25 bis unter 30;6034;3118;2916
09572;      Erlangen-Höchstadt (Lkr);Deutsche;30 bis unter 40;14384;7087;7297
09572;      Erlangen-Höchstadt (Lkr);Deutsche;40 bis unter 50;15632;7817;7815
09572;      Erlangen-Höchstadt (Lkr);Deutsche;50 bis unter 65;30861;15291;15570
09572;      Erlangen-Höchstadt (Lkr);Deutsche;65 oder älter;26767;12336;14431
09572;      Erlangen-Höchstadt (Lkr);Deutsche;Insgesamt;124314;61478;62836
09572;      Erlangen-Höchstadt (Lkr);Ausländer;unter 6;810;436;374
09572;      Erlangen-Höchstadt (Lkr);Ausländer;6 bis unter 15;968;486;482
09572;      Erlangen-Höchstadt (Lkr);Ausländer;15 bis unter 18;245;117;128
09572;      Erlangen-Höchstadt (Lkr);Ausländer;18 bis unter 25;1053;641;412
09572;      Erlangen-Höchstadt (Lkr);Ausländer;25 bis unter 30;1011;567;444
